00:34:33:532.918   Line: 272/17, intID = 0
00:34:33:533.985   Line: 288/18, intID = 0
00:34:33:535.053   Line: 304/19, intID = 0
00:34:33:536.123   Line: 320/20, intID = 0
00:34:33:537.190   Line: 336/21, intID = 0
00:34:33:538.257   Line: 352/22, intID = 0
00:34:33:539.323   Line: 368/23, intID = 0
00:34:33:540.393   Line: 384/24, intID = 0
00:34:33:541.458   Line: 400/25, intID = 0
00:34:33:542.525   Line: 416/26, intID = 0
00:34:33:543.593   Line: 432/27, intID = 0
00:34:33:544.662   Line: 448/28, intID = 0
00:34:33:545.729   Line: 464/29, intID = 0
00:34:33:546.796   Line: 480/30, intID = 0
00:34:33:547.863   Line: 496/31, intID = 0
00:34:33:548.932   Line: 512/32, intID = 0
00:34:33:549.998   Line: 016/1, intID = 0

00:34:33:551.061   Line: 032/2, intID = 0
00:34:33:552.127   Line: 048/3, intID = 0
00:34:33:553.207   Line: 064/4, intID = 0
00:34:33:554.269   Line: 080/5, intID = 0
00:34:33:555.342   Line: 096/6, intID = 0
00:34:33:556.404   Line: 112/7, intID = 0
00:34:33:557.473   Line: 128/8, intID = 0
00:34:33:558.538   Line: 144/9, intID = 0
00:34:33:559.606   Line: 160/10, intID = 0
00:34:33:560.673   Line: 176/11, intID = 0
00:34:33:561.742   Line: 192/12, intID = 0
00:34:33:562.809   Line: 208/13, intID = 0
00:34:33:563.877   Line: 224/14, intID = 0
00:34:33:564.942   Line: 240/15, intID = 0
00:34:33:566.012   Line: 256/16, intID = 0
00:34:33:567.078   Line: 272/17, intID = 0
00:34:33:568.149   Line: 288/18, intID = 0
00:34:33:569.214   Line: 304/19, intID = 0
00:34:33:570.284   Line: 320/20, intID = 0
00:34:33:571.350   Line: 336/21, intID = 0
00:34:33:572.416   Line: 352/22, intID = 0
00:34:33:573.482   Line: 368/23, intID = 0
00:34:33:574.552   Line: 384/24, intID = 0
00:34:33:575.618   Line: 400/25, intID = 0
00:34:33:576.685   Line: 416/26, intID = 0
00:34:33:577.755   Line: 432/27, intID = 0
00:34:33:578.821   Line: 448/28, intID = 0
00:34:33:579.887   Line: 464/29, intID = 0
00:34:33:580.955   Line: 480/30, intID = 0
00:34:33:582.026   Line: 496/31, intID = 0
00:34:33:583.091   Line: 512/32, intID = 0
00:34:33:584.154   Line: 016/1, intID = 0

00:34:33:585.219   Line: 032/2, intID = 0
00:34:33:586.294   Line: 048/3, intID = 0
00:34:33:587.362   Line: 064/4, intID = 0
00:34:33:588.435   Line: 080/5, intID = 0
00:34:33:589.496   Line: 096/6, intID = 0
00:34:33:590.566   Line: 112/7, intID = 0
00:34:33:591.631   Line: 128/8, intID = 0
00:34:33:592.698   Line: 144/9, intID = 0
00:34:33:593.765   Line: 160/10, intID = 0
00:34:33:594.834   Line: 176/11, intID = 0
00:34:33:595.900   Line: 192/12, intID = 0
00:34:33:596.967   Line: 208/13, intID = 0
00:34:33:598.035   Line: 224/14, intID = 0
00:34:33:599.105   Line: 240/15, intID = 0
00:34:33:600.172   Line: 256/16, intID = 0
00:34:33:601.238   Line: 272/17, intID = 0
00:34:33:602.306   Line: 288/18, intID = 0
00:34:33:603.375   Line: 304/19, intID = 0
00:34:33:604.440   Line: 320/20, intID = 0
00:34:33:605.507   Line: 336/21, intID = 0
00:34:33:606.575   Line: 352/22, intID = 0
00:34:33:607.644   Line: 368/23, intID = 0
00:34:33:608.711   Line: 384/24, intID = 0
00:34:33:609.777   Line: 400/25, intID = 0
00:34:33:610.845   Line: 416/26, intID = 0
00:34:33:611.914   Line: 432/27, intID = 0
00:34:33:612.980   Line: 448/28, intID = 0
00:34:33:614.047   Line: 464/29, intID = 0
00:34:33:615.116   Line: 480/30, intID = 0
00:34:33:616.185   Line: 496/31, intID = 0
00:34:33:617.252   Line: 512/32, intID = 0
00:34:33:618.313   Line: 016/1, intID = 0

00:34:33:619.378   Line: 032/2, intID = 0
00:34:33:620.453   Line: 048/3, intID = 0
00:34:33:621.521   Line: 064/4, intID = 0
00:34:33:622.594   Line: 080/5, intID = 0
00:34:33:623.656   Line: 096/6, intID = 0
00:34:33:624.725   Line: 112/7, intID = 0
00:34:33:625.791   Line: 128/8, intID = 0
00:34:33:626.858   Line: 144/9, intID = 0
00:34:33:627.926   Line: 160/10, intID = 0
00:34:33:628.993   Line: 176/11, intID = 0
00:34:33:630.061   Line: 192/12, intID = 0
00:34:33:631.129   Line: 208/13, intID = 0
00:34:33:632.195   Line: 224/14, intID = 0
00:34:33:633.268   Line: 240/15, intID = 0
00:34:33:634.333   Line: 256/16, intID = 0
00:34:33:635.932   Line: 272/17, intID = 0
00:34:33:636.467   Line: 288/18, intID = 0
00:34:33:637.533   Line: 304/19, intID = 0
00:34:33:638.600   Line: 320/20, intID = 0
00:34:33:639.668   Line: 336/21, intID = 0
00:34:33:640.737   Line: 352/22, intID = 0
00:34:33:641.803   Line: 368/23, intID = 0
00:34:33:642.869   Line: 384/24, intID = 0
00:34:33:643.937   Line: 400/25, intID = 0
00:34:33:645.006   Line: 416/26, intID = 0
00:34:33:646.083   Line: 432/27, intID = 0
00:34:33:647.143   Line: 448/28, intID = 0
00:34:33:648.208   Line: 464/29, intID = 0
00:34:33:649.276   Line: 480/30, intID = 0
00:34:33:650.343   Line: 496/31, intID = 0
00:34:33:651.409   Line: 512/32, intID = 0
00:34:33:652.475   Line: 016/1, intID = 0

00:34:33:653.547   Line: 032/2, intID = 0
00:34:33:654.612   Line: 048/3, intID = 0
00:34:33:655.685   Line: 064/4, intID = 0
00:34:33:656.755   Line: 080/5, intID = 0
00:34:33:657.820   Line: 096/6, intID = 0
00:34:33:658.884   Line: 112/7, intID = 0
00:34:33:659.952   Line: 128/8, intID = 0
00:34:33:661.018   Line: 144/9, intID = 0
00:34:33:662.090   Line: 160/10, intID = 0
00:34:33:663.154   Line: 176/11, intID = 0
00:34:33:664.220   Line: 192/12, intID = 0
00:34:33:665.288   Line: 208/13, intID = 0
00:34:33:666.357   Line: 224/14, intID = 0
00:34:33:667.422   Line: 240/15, intID = 0
00:34:33:668.489   Line: 256/16, intID = 0
00:34:33:669.559   Line: 272/17, intID = 0
00:34:33:670.626   Line: 288/18, intID = 0
00:34:33:671.693   Line: 304/19, intID = 0
00:34:33:672.759   Line: 320/20, intID = 0
00:34:33:673.827   Line: 336/21, intID = 0
00:34:33:674.896   Line: 352/22, intID = 0
00:34:33:675.962   Line: 368/23, intID = 0
00:34:33:677.029   Line: 384/24, intID = 0
00:34:33:678.098   Line: 400/25, intID = 0
00:34:33:679.167   Line: 416/26, intID = 0
00:34:33:680.232   Line: 432/27, intID = 0
00:34:33:681.300   Line: 448/28, intID = 0
00:34:33:682.367   Line: 464/29, intID = 0
00:34:33:683.436   Line: 480/30, intID = 0
00:34:33:684.503   Line: 496/31, intID = 0
00:34:33:685.569   Line: 512/32, intID = 0
00:34:33:686.633   Line: 016/1, intID = 0

00:34:33:687.707   Line: 032/2, intID = 0
00:34:33:688.772   Line: 048/3, intID = 0
00:34:33:689.841   Line: 064/4, intID = 0
00:34:33:690.914   Line: 080/5, intID = 0
00:34:33:691.978   Line: 096/6, intID = 0
00:34:33:693.058   Line: 112/7, intID = 0
00:34:33:694.112   Line: 128/8, intID = 0
00:34:33:695.178   Line: 144/9, intID = 0
00:34:33:696.249   Line: 160/10, intID = 0
00:34:33:697.312   Line: 176/11, intID = 0
00:34:33:698.379   Line: 192/12, intID = 0
00:34:33:699.447   Line: 208/13, intID = 0
00:34:33:700.516   Line: 224/14, intID = 0
00:34:33:701.582   Line: 240/15, intID = 0
00:34:33:702.649   Line: 256/16, intID = 0
00:34:33:703.717   Line: 272/17, intID = 0
00:34:33:704.787   Line: 288/18, intID = 0
00:34:33:705.852   Line: 304/19, intID = 0
00:34:33:706.919   Line: 320/20, intID = 0
00:34:33:707.987   Line: 336/21, intID = 0
00:34:33:709.057   Line: 352/22, intID = 0
00:34:33:710.123   Line: 368/23, intID = 0
00:34:33:711.191   Line: 384/24, intID = 0
00:34:33:712.257   Line: 400/25, intID = 0
00:34:33:713.326   Line: 416/26, intID = 0
00:34:33:714.392   Line: 432/27, intID = 0
00:34:33:715.459   Line: 448/28, intID = 0
00:34:33:716.527   Line: 464/29, intID = 0
00:34:33:717.596   Line: 480/30, intID = 0
00:34:33:718.662   Line: 496/31, intID = 0
00:34:33:719.729   Line: 512/32, intID = 0
00:34:33:720.793   Line: 016/1, intID = 0

00:34:33:721.865   Line: 032/2, intID = 0
00:34:33:722.932   Line: 048/3, intID = 0
00:34:33:724.002   Line: 064/4, intID = 0
00:34:33:725.076   Line: 080/5, intID = 0
00:34:33:726.142   Line: 096/6, intID = 0
00:34:33:727.210   Line: 112/7, intID = 0
00:34:33:728.275   Line: 128/8, intID = 0
00:34:33:729.339   Line: 144/9, intID = 0
00:34:33:730.406   Line: 160/10, intID = 0
00:34:33:731.473   Line: 176/11, intID = 0
00:34:33:732.541   Line: 192/12, intID = 0
00:34:33:733.608   Line: 208/13, intID = 0
00:34:33:734.679   Line: 224/14, intID = 0
00:34:33:735.743   Line: 240/15, intID = 0
00:34:33:736.810   Line: 256/16, intID = 0
00:34:33:737.879   Line: 272/17, intID = 0
00:34:33:738.944   Line: 288/18, intID = 0
00:34:33:740.012   Line: 304/19, intID = 0
00:34:33:741.082   Line: 320/20, intID = 0
00:34:33:742.152   Line: 336/21, intID = 0
00:34:33:743.217   Line: 352/22, intID = 0
00:34:33:744.281   Line: 368/23, intID = 0
00:34:33:745.349   Line: 384/24, intID = 0
00:34:33:746.418   Line: 400/25, intID = 0
00:34:33:747.485   Line: 416/26, intID = 0
00:34:33:748.551   Line: 432/27, intID = 0
00:34:33:749.619   Line: 448/28, intID = 0
00:34:33:750.689   Line: 464/29, intID = 0
00:34:33:751.755   Line: 480/30, intID = 0
00:34:33:752.821   Line: 496/31, intID = 0
00:34:33:753.889   Line: 512/32, intID = 0
00:34:33:754.958   Line: 016/1, intID = 0

00:34:33:756.025   Line: 032/2, intID = 0
00:34:33:757.088   Line: 048/3, intID = 0
00:34:33:758.164   Line: 064/4, intID = 0
00:34:33:759.230   Line: 080/5, intID = 0
00:34:33:760.295   Line: 096/6, intID = 0
00:34:33:761.368   Line: 112/7, intID = 0
00:34:33:762.430   Line: 128/8, intID = 0
00:34:33:763.498   Line: 144/9, intID = 0
00:34:33:764.565   Line: 160/10, intID = 0
00:34:33:765.632   Line: 176/11, intID = 0
00:34:33:766.699   Line: 192/12, intID = 0
00:34:33:767.768   Line: 208/13, intID = 0
00:34:33:768.835   Line: 224/14, intID = 0
00:34:33:769.900   Line: 240/15, intID = 0
00:34:33:770.969   Line: 256/16, intID = 0
00:34:33:772.039   Line: 272/17, intID = 0
00:34:33:773.104   Line: 288/18, intID = 0
00:34:33:774.172   Line: 304/19, intID = 0
00:34:33:775.239   Line: 320/20, intID = 0
00:34:33:776.309   Line: 336/21, intID = 0
00:34:33:777.374   Line: 352/22, intID = 0
00:34:33:778.441   Line: 368/23, intID = 0
00:34:33:779.509   Line: 384/24, intID = 0
00:34:33:780.578   Line: 400/25, intID = 0
00:34:33:781.644   Line: 416/26, intID = 0
00:34:33:782.712   Line: 432/27, intID = 0
00:34:33:783.780   Line: 448/28, intID = 0
00:34:33:784.845   Line: 464/29, intID = 0
00:34:33:785.913   Line: 480/30, intID = 0
00:34:33:786.984   Line: 496/31, intID = 0
00:34:33:788.049   Line: 512/32, intID = 0
00:34:33:789.112   Line: 016/1, intID = 0

00:34:33:790.177   Line: 032/2, intID = 0
00:34:33:791.254   Line: 048/3, intID = 0
00:34:33:792.319   Line: 064/4, intID = 0
00:34:33:793.394   Line: 080/5, intID = 0
00:34:33:794.455   Line: 096/6, intID = 0
00:34:33:795.525   Line: 112/7, intID = 0
00:34:33:796.590   Line: 128/8, intID = 0
00:34:33:797.657   Line: 144/9, intID = 0
00:34:33:798.724   Line: 160/10, intID = 0
00:34:33:799.793   Line: 176/11, intID = 0
00:34:33:800.860   Line: 192/12, intID = 0
00:34:33:801.925   Line: 208/13, intID = 0
00:34:33:802.994   Line: 224/14, intID = 0
00:34:33:804.064   Line: 240/15, intID = 0
00:34:33:805.129   Line: 256/16, intID = 0
00:34:33:806.197   Line: 272/17, intID = 0
00:34:33:807.264   Line: 288/18, intID = 0
00:34:33:808.333   Line: 304/19, intID = 0
00:34:33:809.399   Line: 320/20, intID = 0
00:34:33:810.466   Line: 336/21, intID = 0
00:34:33:811.535   Line: 352/22, intID = 0
00:34:33:812.603   Line: 368/23, intID = 0
00:34:33:813.669   Line: 384/24, intID = 0
00:34:33:814.735   Line: 400/25, intID = 0
00:34:33:815.804   Line: 416/26, intID = 0
00:34:33:816.873   Line: 432/27, intID = 0
00:34:33:817.955   Line: 448/28, intID = 0
00:34:33:819.019   Line: 464/29, intID = 0
00:34:33:820.076   Line: 480/30, intID = 0
00:34:33:821.148   Line: 496/31, intID = 0
00:34:33:822.208   Line: 512/32, intID = 0
00:34:33:823.291   Line: 016/1, intID = 0

00:34:33:824.361   Line: 032/2, intID = 0
00:34:33:825.416   Line: 048/3, intID = 0
00:34:33:826.488   Line: 064/4, intID = 0
00:34:33:827.559   Line: 080/5, intID = 0
00:34:33:828.614   Line: 096/6, intID = 0
00:34:33:829.698   Line: 112/7, intID = 0
00:34:33:830.747   Line: 128/8, intID = 0
00:34:33:831.828   Line: 144/9, intID = 0
00:34:33:832.884   Line: 160/10, intID = 0
00:34:33:833.959   Line: 176/11, intID = 0
00:34:33:835.022   Line: 192/12, intID = 0
00:34:33:836.095   Line: 208/13, intID = 0
00:34:33:837.158   Line: 224/14, intID = 0
00:34:33:838.222   Line: 240/15, intID = 0
00:34:33:839.293   Line: 256/16, intID = 0
00:34:33:840.362   Line: 272/17, intID = 0
00:34:33:841.425   Line: 288/18, intID = 0
00:34:33:842.490   Line: 304/19, intID = 0
00:34:33:843.557   Line: 320/20, intID = 0
00:34:33:844.634   Line: 336/21, intID = 0
00:34:33:845.694   Line: 352/22, intID = 0
00:34:33:846.764   Line: 368/23, intID = 0
00:34:33:847.833   Line: 384/24, intID = 0
00:34:33:848.901   Line: 400/25, intID = 0
00:34:33:849.968   Line: 416/26, intID = 0
00:34:33:851.033   Line: 432/27, intID = 0
00:34:33:852.102   Line: 448/28, intID = 0
00:34:33:853.173   Line: 464/29, intID = 0
00:34:33:854.239   Line: 480/30, intID = 0
00:34:33:855.305   Line: 496/31, intID = 0
00:34:33:856.371   Line: 512/32, intID = 0
00:34:33:857.439   Line: 016/1, intID = 0

00:34:33:858.500   Line: 032/2, intID = 0
00:34:33:859.565   Line: 048/3, intID = 0
00:34:33:860.646   Line: 064/4, intID = 0
00:34:33:861.708   Line: 080/5, intID = 0
00:34:33:862.781   Line: 096/6, intID = 0
00:34:33:863.841   Line: 112/7, intID = 0
00:34:33:864.912   Line: 128/8, intID = 0
00:34:33:865.978   Line: 144/9, intID = 0
00:34:33:867.046   Line: 160/10, intID = 0
00:34:33:868.111   Line: 176/11, intID = 0
00:34:33:869.180   Line: 192/12, intID = 0
00:34:33:870.247   Line: 208/13, intID = 0
00:34:33:871.313   Line: 224/14, intID = 0
00:34:33:872.381   Line: 240/15, intID = 0
00:34:33:873.450   Line: 256/16, intID = 0
00:34:33:874.517   Line: 272/17, intID = 0
00:34:33:875.583   Line: 288/18, intID = 0
00:34:33:876.651   Line: 304/19, intID = 0
00:34:33:877.720   Line: 320/20, intID = 0
00:34:33:878.787   Line: 336/21, intID = 0
00:34:33:879.853   Line: 352/22, intID = 0
00:34:33:880.921   Line: 368/23, intID = 0
00:34:33:881.990   Line: 384/24, intID = 0
00:34:33:883.057   Line: 400/25, intID = 0
00:34:33:884.122   Line: 416/26, intID = 0
00:34:33:885.192   Line: 432/27, intID = 0
00:34:33:886.260   Line: 448/28, intID = 0
00:34:33:887.327   Line: 464/29, intID = 0
00:34:33:888.393   Line: 480/30, intID = 0
00:34:33:889.463   Line: 496/31, intID = 0
00:34:33:890.529   Line: 512/32, intID = 0
00:34:33:891.592   Line: 016/1, intID = 0

00:34:33:892.658   Line: 032/2, intID = 0
00:34:33:893.732   Line: 048/3, intID = 0
00:34:33:894.803   Line: 064/4, intID = 0
00:34:33:895.866   Line: 080/5, intID = 0
00:34:33:896.936   Line: 096/6, intID = 0
00:34:33:898.002   Line: 112/7, intID = 0
00:34:33:899.073   Line: 128/8, intID = 0
00:34:33:900.136   Line: 144/9, intID = 0
00:34:33:901.205   Line: 160/10, intID = 0
00:34:33:902.273   Line: 176/11, intID = 0
00:34:33:903.338   Line: 192/12, intID = 0
00:34:33:904.406   Line: 208/13, intID = 0
00:34:33:905.475   Line: 224/14, intID = 0
00:34:33:906.541   Line: 240/15, intID = 0
00:34:33:907.609   Line: 256/16, intID = 0
00:34:33:908.677   Line: 272/17, intID = 0
00:34:33:909.743   Line: 288/18, intID = 0
00:34:33:910.811   Line: 304/19, intID = 0
00:34:33:911.878   Line: 320/20, intID = 0
00:34:33:912.948   Line: 336/21, intID = 0
00:34:33:914.013   Line: 352/22, intID = 0
00:34:33:915.081   Line: 368/23, intID = 0
00:34:33:916.148   Line: 384/24, intID = 0
00:34:33:917.217   Line: 400/25, intID = 0
00:34:33:918.283   Line: 416/26, intID = 0
00:34:33:919.350   Line: 432/27, intID = 0
00:34:33:920.419   Line: 448/28, intID = 0
00:34:33:921.487   Line: 464/29, intID = 0
00:34:33:922.554   Line: 480/30, intID = 0
00:34:33:923.620   Line: 496/31, intID = 0
00:34:33:924.688   Line: 512/32, intID = 0
00:34:33:925.757   Line: 016/1, intID = 0

00:34:33:926.822   Line: 032/2, intID = 0
00:34:33:927.890   Line: 048/3, intID = 0
00:34:33:928.960   Line: 064/4, intID = 0
00:34:33:930.031   Line: 080/5, intID = 0
00:34:33:931.096   Line: 096/6, intID = 0
00:34:33:932.166   Line: 112/7, intID = 0
00:34:33:933.229   Line: 128/8, intID = 0
00:34:33:934.296   Line: 144/9, intID = 0
00:34:33:935.377   Line: 160/10, intID = 0
00:34:33:936.443   Line: 176/11, intID = 0
00:34:33:937.500   Line: 192/12, intID = 0
00:34:33:938.568   Line: 208/13, intID = 0
00:34:33:939.634   Line: 224/14, intID = 0
00:34:33:940.701   Line: 240/15, intID = 0
00:34:33:941.770   Line: 256/16, intID = 0
00:34:33:942.836   Line: 272/17, intID = 0
00:34:33:943.903   Line: 288/18, intID = 0
00:34:33:944.970   Line: 304/19, intID = 0
00:34:33:946.040   Line: 320/20, intID = 0
00:34:33:947.108   Line: 336/21, intID = 0
00:34:33:948.172   Line: 352/22, intID = 0
00:34:33:949.240   Line: 368/23, intID = 0
00:34:33:950.310   Line: 384/24, intID = 0
00:34:33:951.376   Line: 400/25, intID = 0
00:34:33:952.442   Line: 416/26, intID = 0
00:34:33:953.513   Line: 432/27, intID = 0
00:34:33:954.578   Line: 448/28, intID = 0
00:34:33:955.647   Line: 464/29, intID = 0
00:34:33:956.714   Line: 480/30, intID = 0
00:34:33:957.782   Line: 496/31, intID = 0
00:34:33:958.851   Line: 512/32, intID = 0
00:34:33:959.911   Line: 016/1, intID = 0

00:34:33:960.977   Line: 032/2, intID = 0
00:34:33:962.054   Line: 048/3, intID = 0
00:34:33:963.121   Line: 064/4, intID = 0
00:34:33:964.191   Line: 080/5, intID = 0
00:34:33:965.253   Line: 096/6, intID = 0
00:34:33:966.323   Line: 112/7, intID = 0
00:34:33:967.389   Line: 128/8, intID = 0
00:34:33:968.456   Line: 144/9, intID = 0
00:34:33:969.523   Line: 160/10, intID = 0
00:34:33:970.592   Line: 176/11, intID = 0
00:34:33:971.658   Line: 192/12, intID = 0
00:34:33:972.726   Line: 208/13, intID = 0
00:34:33:973.793   Line: 224/14, intID = 0
00:34:33:974.864   Line: 240/15, intID = 0
00:34:33:975.929   Line: 256/16, intID = 0
00:34:33:976.995   Line: 272/17, intID = 0
00:34:33:978.062   Line: 288/18, intID = 0
00:34:33:979.132   Line: 304/19, intID = 0
00:34:33:980.198   Line: 320/20, intID = 0
00:34:33:981.264   Line: 336/21, intID = 0
00:34:33:982.333   Line: 352/22, intID = 0
00:34:33:983.402   Line: 368/23, intID = 0
00:34:33:984.468   Line: 384/24, intID = 0
00:34:33:985.535   Line: 400/25, intID = 0
00:34:33:986.603   Line: 416/26, intID = 0
00:34:33:987.672   Line: 432/27, intID = 0
00:34:33:988.738   Line: 448/28, intID = 0
00:34:33:989.814   Line: 464/29, intID = 0
00:34:33:990.875   Line: 480/30, intID = 0
00:34:33:991.946   Line: 496/31, intID = 0
00:34:33:993.008   Line: 512/32, intID = 0
00:34:33:994.071   Line: 016/1, intID = 0

00:34:33:995.136   Line: 032/2, intID = 0
00:34:33:996.211   Line: 048/3, intID = 0
00:34:33:997.278   Line: 064/4, intID = 0
00:34:33:998.352   Line: 080/5, intID = 0
00:34:33:999.413   Line: 096/6, intID = 0
00:34:34:0.483   Line: 112/7, intID = 0
00:34:34:1.548   Line: 128/8, intID = 0
00:34:34:2.616   Line: 144/9, intID = 0
00:34:34:3.683   Line: 160/10, intID = 0
00:34:34:4.751   Line: 176/11, intID = 0
00:34:34:5.818   Line: 192/12, intID = 0
00:34:34:6.885   Line: 208/13, intID = 0
00:34:34:7.954   Line: 224/14, intID = 0
00:34:34:9.022   Line: 240/15, intID = 0
00:34:34:10.089   Line: 256/16, intID = 0
00:34:34:11.154   Line: 272/17, intID = 0
00:34:34:12.223   Line: 288/18, intID = 0
00:34:34:13.292   Line: 304/19, intID = 0
00:34:34:14.358   Line: 320/20, intID = 0
00:34:34:15.424   Line: 336/21, intID = 0
00:34:34:16.493   Line: 352/22, intID = 0
00:34:34:17.562   Line: 368/23, intID = 0
00:34:34:18.628   Line: 384/24, intID = 0
00:34:34:19.695   Line: 400/25, intID = 0
00:34:34:20.763   Line: 416/26, intID = 0
00:34:34:21.832   Line: 432/27, intID = 0
00:34:34:22.898   Line: 448/28, intID = 0
00:34:34:23.966   Line: 464/29, intID = 0
00:34:34:25.033   Line: 480/30, intID = 0
00:34:34:26.103   Line: 496/31, intID = 0
00:34:34:27.168   Line: 512/32, intID = 0
00:34:34:28.230   Line: 016/1, intID = 0

00:34:34:29.296   Line: 032/2, intID = 0
00:34:34:30.371   Line: 048/3, intID = 0
00:34:34:31.438   Line: 064/4, intID = 0
00:34:34:32.511   Line: 080/5, intID = 0
00:34:34:33.573   Line: 096/6, intID = 0
00:34:34:34.643   Line: 112/7, intID = 0
00:34:34:35.713   Line: 128/8, intID = 0
00:34:34:36.777   Line: 144/9, intID = 0
00:34:34:37.846   Line: 160/10, intID = 0
00:34:34:38.910   Line: 176/11, intID = 0
00:34:34:39.980   Line: 192/12, intID = 0
00:34:34:41.046   Line: 208/13, intID = 0
00:34:34:42.112   Line: 224/14, intID = 0
00:34:34:43.183   Line: 240/15, intID = 0
00:34:34:44.247   Line: 256/16, intID = 0
00:34:34:45.315   Line: 272/17, intID = 0
00:34:34:46.384   Line: 288/18, intID = 0
00:34:34:47.450   Line: 304/19, intID = 0
00:34:34:48.517   Line: 320/20, intID = 0
00:34:34:49.585   Line: 336/21, intID = 0
00:34:34:50.654   Line: 352/22, intID = 0
00:34:34:51.720   Line: 368/23, intID = 0
00:34:34:52.788   Line: 384/24, intID = 0
00:34:34:53.855   Line: 400/25, intID = 0
00:34:34:54.924   Line: 416/26, intID = 0
00:34:34:55.990   Line: 432/27, intID = 0
00:34:34:57.056   Line: 448/28, intID = 0
00:34:34:58.124   Line: 464/29, intID = 0
00:34:34:59.193   Line: 480/30, intID = 0
00:34:34:60.260   Line: 496/31, intID = 0
00:34:34:61.328   Line: 512/32, intID = 0
00:34:34:62.388   Line: 016/1, intID = 0

00:34:34:63.464   Line: 032/2, intID = 0
00:34:34:64.529   Line: 048/3, intID = 0
00:34:34:65.603   Line: 064/4, intID = 0
00:34:34:66.666   Line: 080/5, intID = 0
00:34:34:67.735   Line: 096/6, intID = 0
00:34:34:68.803   Line: 112/7, intID = 0
00:34:34:69.872   Line: 128/8, intID = 0
00:34:34:70.938   Line: 144/9, intID = 0
00:34:34:72.003   Line: 160/10, intID = 0
00:34:34:73.075   Line: 176/11, intID = 0
00:34:34:74.137   Line: 192/12, intID = 0
00:34:34:75.206   Line: 208/13, intID = 0
00:34:34:76.272   Line: 224/14, intID = 0
00:34:34:77.340   Line: 240/15, intID = 0
00:34:34:78.409   Line: 256/16, intID = 0
00:34:34:79.476   Line: 272/17, intID = 0
00:34:34:80.543   Line: 288/18, intID = 0
00:34:34:81.610   Line: 304/19, intID = 0
00:34:34:82.677   Line: 320/20, intID = 0
00:34:34:83.753   Line: 336/21, intID = 0
00:34:34:84.814   Line: 352/22, intID = 0
00:34:34:85.880   Line: 368/23, intID = 0
00:34:34:86.947   Line: 384/24, intID = 0
00:34:34:88.016   Line: 400/25, intID = 0
00:34:34:89.082   Line: 416/26, intID = 0
00:34:34:90.149   Line: 432/27, intID = 0
00:34:34:91.217   Line: 448/28, intID = 0
00:34:34:92.286   Line: 464/29, intID = 0
00:34:34:93.352   Line: 480/30, intID = 0
00:34:34:94.419   Line: 496/31, intID = 0
00:34:34:95.487   Line: 512/32, intID = 0
00:34:34:96.557   Line: 016/1, intID = 0

00:34:34:97.622   Line: 032/2, intID = 0
00:34:34:98.686   Line: 048/3, intID = 0
00:34:34:99.761   Line: 064/4, intID = 0
00:34:34:100.831   Line: 080/5, intID = 0
00:34:34:101.895   Line: 096/6, intID = 0
00:34:34:102.964   Line: 112/7, intID = 0
00:34:34:104.033   Line: 128/8, intID = 0
00:34:34:105.095   Line: 144/9, intID = 0
00:34:34:106.164   Line: 160/10, intID = 0
00:34:34:107.230   Line: 176/11, intID = 0
00:34:34:108.297   Line: 192/12, intID = 0
00:34:34:109.364   Line: 208/13, intID = 0
00:34:34:110.434   Line: 224/14, intID = 0
00:34:34:111.500   Line: 240/15, intID = 0
00:34:34:112.566   Line: 256/16, intID = 0
00:34:34:113.634   Line: 272/17, intID = 0
00:34:34:114.704   Line: 288/18, intID = 0
00:34:34:115.771   Line: 304/19, intID = 0
00:34:34:116.837   Line: 320/20, intID = 0
00:34:34:117.906   Line: 336/21, intID = 0
00:34:34:118.974   Line: 352/22, intID = 0
00:34:34:120.040   Line: 368/23, intID = 0
00:34:34:121.106   Line: 384/24, intID = 0
00:34:34:122.174   Line: 400/25, intID = 0
00:34:34:123.244   Line: 416/26, intID = 0
00:34:34:124.310   Line: 432/27, intID = 0
00:34:34:125.378   Line: 448/28, intID = 0
00:34:34:126.446   Line: 464/29, intID = 0
00:34:34:127.512   Line: 480/30, intID = 0
00:34:34:128.579   Line: 496/31, intID = 0
00:34:34:129.647   Line: 512/32, intID = 0
00:34:34:130.718   Line: 016/1, intID = 0

00:34:34:131.783   Line: 032/2, intID = 0
00:34:34:132.845   Line: 048/3, intID = 0
00:34:34:133.918   Line: 064/4, intID = 0
00:34:34:134.988   Line: 080/5, intID = 0
00:34:34:136.053   Line: 096/6, intID = 0
00:34:34:137.120   Line: 112/7, intID = 0
00:34:34:138.189   Line: 128/8, intID = 0
00:34:34:139.255   Line: 144/9, intID = 0
00:34:34:140.322   Line: 160/10, intID = 0
00:34:34:141.390   Line: 176/11, intID = 0
00:34:34:142.992   Line: 192/12, intID = 0
00:34:34:143.525   Line: 208/13, intID = 0
00:34:34:144.593   Line: 224/14, intID = 0
00:34:34:145.661   Line: 240/15, intID = 0
00:34:34:146.731   Line: 256/16, intID = 0
00:34:34:147.796   Line: 272/17, intID = 0
00:34:34:148.861   Line: 288/18, intID = 0
00:34:34:149.931   Line: 304/19, intID = 0
00:34:34:150.997   Line: 320/20, intID = 0
00:34:34:152.064   Line: 336/21, intID = 0
00:34:34:153.131   Line: 352/22, intID = 0
